race	class	benefit	source	url
Vanaras	Druid	Add a +1/2 bonus on wild empathy checks and a +1/2 bonus on Handle Animal skill checks.	Advanced Race Guide pg. 206	https://aonprd.com/RacesDisplay.aspx?ItemName=Vanara
Vanaras	Fighter	Add +1 to the fighter’s CMD when resisting a reposition or trip attempt.	Advanced Race Guide pg. 206	https://aonprd.com/RacesDisplay.aspx?ItemName=Vanara
Vanaras	Hunter	Add 1 minute to the number of minutes per day that the hunter can use animal focus.	Blood of the Beast pg. 28	https://aonprd.com/RacesDisplay.aspx?ItemName=Vanara
Vanaras	Kineticist	Add 1/3 to the total number of points of burn that the kineticist can accept before she can’t choose to accept additional points of burn.	Blood of the Beast pg. 28	https://aonprd.com/RacesDisplay.aspx?ItemName=Vanara
Vanaras	Monk	Add a +1 bonus on Acrobatics checks made to jump.	Advanced Race Guide pg. 206	https://aonprd.com/RacesDisplay.aspx?ItemName=Vanara
Vanaras	Occultist	Gain 1/6 of a new focus power.	Blood of the Beast pg. 28	https://aonprd.com/RacesDisplay.aspx?ItemName=Vanara
Vanaras	Psychic	When casting psychic divination spells, the psychic adds 1/2 to the effective caster level of the spell, but only to determine the spell’s range and its d% chance to provide correct or meaningful information (such as with augury or divination).	Blood of the Beast pg. 28	https://aonprd.com/RacesDisplay.aspx?ItemName=Vanara
Vanaras	Ranger	Add +1/4 dodge bonus to Armor Class against the ranger’s favored enemies.	Advanced Race Guide pg. 206	https://aonprd.com/RacesDisplay.aspx?ItemName=Vanara
Vanaras	Rogue	The rogue gains 1/6 of a new rogue talent.	Advanced Race Guide pg. 206	https://aonprd.com/RacesDisplay.aspx?ItemName=Vanara
Vanaras	Shaman	Add one spell from the cleric spell list that isn’t on the shaman spell list to the list of spells the shaman knows. This spell must be at least 1 level below the highest level the shaman can cast.	Blood of the Beast pg. 28	https://aonprd.com/RacesDisplay.aspx?ItemName=Vanara
Vanaras	Shifter	Add a +1/2 bonus on Acrobatics checks to jump and a +1/2 bonus on wild empathy checks.	Wilderness Origins pg. 8	https://aonprd.com/RacesDisplay.aspx?ItemName=Vanara
Vanaras	Summoner	Add 1/4 to the eidolon’s evolution pool.	Blood of the Beast pg. 28	https://aonprd.com/RacesDisplay.aspx?ItemName=Vanara
Vanaras	Witch	Add 1/4 to the witch’s caster level when determining the effects of spells granted to her by her patron (to a maximum of +2).	Blood of the Beast pg. 28	https://aonprd.com/RacesDisplay.aspx?ItemName=Vanara
Vanaras	Wizard	1/6 of a bonus feat. This feat must be an item creation feat, a metamagic feat, or Spell Mastery.	Blood of the Beast pg. 28	https://aonprd.com/RacesDisplay.aspx?ItemName=Vanara
Vine Leshys	Alchemist	Add 1/4 to the alchemist’s natural armor bonus when using his mutagen.	Ultimate Wilderness pg. 21	https://aonprd.com/RacesDisplay.aspx?ItemName=Vine%20Leshy
Vine Leshys	Bard	Add a +1/3 bonus to Perform (oratory) checks, including checks using versatile performance, as long as the bard first spends at least 10 minutes telling a story.	Ultimate Wilderness pg. 21	https://aonprd.com/RacesDisplay.aspx?ItemName=Vine%20Leshy
Vine Leshys	Druid	Add a +1/2 bonus to the druid’s wild empathy or plant empathy checks.	Ultimate Wilderness pg. 21	https://aonprd.com/RacesDisplay.aspx?ItemName=Vine%20Leshy
Vine Leshys	Kineticist	Gain 1/5 of the Extra Wild Talent feat. This feat must be spent on a wood-element talent.	Ultimate Wilderness pg. 21	https://aonprd.com/RacesDisplay.aspx?ItemName=Vine%20Leshy
Vine Leshys	Oracle	An oracle with the nature or wood mystery adds one spell from the druid’s spell list that isn’t on the cleric spell list to the oracle’s spell list; she still must select this spell as one of her spells known in order to cast it. This spell must be at least 1 level lower than the highest spell level the oracle can cast.	Ultimate Wilderness pg. 21	https://aonprd.com/RacesDisplay.aspx?ItemName=Vine%20Leshy
Vine Leshys	Ranger	Add a +1/2 bonus to Knowledge (nature) checks in the ranger’s favored terrain.	Ultimate Wilderness pg. 22	https://aonprd.com/RacesDisplay.aspx?ItemName=Vine%20Leshy
Vine Leshys	Rogue	Add a +1/2 bonus to Climb checks and on Stealth checks in forests.	Ultimate Wilderness pg. 22	https://aonprd.com/RacesDisplay.aspx?ItemName=Vine%20Leshy
Vine Leshys	Shaman	Shamans with the nature or wood spirit add one spell from the druid’s spell list that isn’t on the shaman spell list to the shaman’s spell list; she still must select this spell as one of her spells known in order to cast it. This spell must be at least 1 level lower than the highest spell level the shaman can cast.	Ultimate Wilderness pg. 22	https://aonprd.com/RacesDisplay.aspx?ItemName=Vine%20Leshy
Vine Leshys	Shifter	Add a +1 bonus on Knowledge (nature) checks relating to plants.	Wilderness Origins pg. 8	https://aonprd.com/RacesDisplay.aspx?ItemName=Vine%20Leshy
Vishkanyas	Bard	Add +1 to the bard’s total number of bardic performance rounds per day.	Advanced Race Guide pg. 208	https://aonprd.com/RacesDisplay.aspx?ItemName=Vishkanya
Vishkanyas	Rogue	Add +1 to the rogue’s CMD when resisting a grapple or reposition attempt.	Advanced Race Guide pg. 208	https://aonprd.com/RacesDisplay.aspx?ItemName=Vishkanya
Vishkanyas	Sorcerer	Select one bloodline power at 1st level that is normally usable a number of times per day equal to 3 + the sorcerer’s Charisma modifier. The sorcerer adds +1/2 to the number of uses per day of that bloodline power.	Advanced Race Guide pg. 208	https://aonprd.com/RacesDisplay.aspx?ItemName=Vishkanya
Wayangs	Barbarian	Add a +1/4 bonus to weapon damage rolls that the barbarian makes against opponents that are within dim light or darkness.	Blood of Shadows pg. 10	https://aonprd.com/RacesDisplay.aspx?ItemName=Wayang
Wayangs	Bard	Add one spell known from the wizard’s illusion school spell list. This spell must be at least one level below the highest spell level the bard can cast. The spell is treated as being one level higher, unless it is also on the bard spell list.	Advanced Race Guide pg. 210	https://aonprd.com/RacesDisplay.aspx?ItemName=Wayang
Wayangs	Cleric	Add a +1/2 bonus to damage rolls the cleric makes when using channel energy and casting spells that deal negative energy damage or positive energy damage, including cure and inflict spells. This bonus does not apply to healing via negative energy effects or positive energy effects.	Blood of Shadows pg. 10	https://aonprd.com/RacesDisplay.aspx?ItemName=Wayang
Wayangs	Druid	Select one domain power granted at 1st level that is normally usable a number of times per day equal to 3 + the druid’s Wisdom modifier. The druid adds +1/2 to the number of uses per day of that domain power. In addition, a druid that selects this bonus at 1st level can choose the Darkness domain with her natural bond ability.	Blood of Shadows pg. 11	https://aonprd.com/RacesDisplay.aspx?ItemName=Wayang
Wayangs	Fighter	Add a +1/4 bonus on Stealth checks and on weapon damage rolls against flat-footed opponents.	Blood of Shadows pg. 11	https://aonprd.com/RacesDisplay.aspx?ItemName=Wayang
Wayangs	Kineticist	Add 1/4 to the save DC of the kineticist’s void infusions and wild talents (Pathfinder Player Companion: Occult Origins 6).	Blood of Shadows pg. 11	https://aonprd.com/RacesDisplay.aspx?ItemName=Wayang
Wayangs	Medium	When gaining a taboo, the medium can use spirit surge without incurring influence an additional 1/4 time per day.	Blood of Shadows pg. 11	https://aonprd.com/RacesDisplay.aspx?ItemName=Wayang
Wayangs	Monk	Add 1/6 to the monk’s AC bonus.	Blood of Shadows pg. 11	https://aonprd.com/RacesDisplay.aspx?ItemName=Wayang
Wayangs	Oracle	Add one spell known from the wizard’s illusion school spell list. This spell must be at least one level below the highest spell level the oracle can cast. That spell is treated as one level higher unless it is also on the oracle spell list.	Advanced Race Guide pg. 210	https://aonprd.com/RacesDisplay.aspx?ItemName=Wayang
Wayangs	Paladin	Add 1/3 hit point to the paladin’s channel energy and lay on hands abilities (whether using it to heal or harm).	Blood of Shadows pg. 11	https://aonprd.com/RacesDisplay.aspx?ItemName=Wayang
Wayangs	Ranger	Gain 1/6 of an additional favored terrain. Gaining a favored terrain in this manner does not increase the bonuses provided by his other favored terrains.	Blood of Shadows pg. 11	https://aonprd.com/RacesDisplay.aspx?ItemName=Wayang
Wayangs	Rogue	The rogue gains 1/6 of a new rogue talent.	Blood of Shadows pg. 11	https://aonprd.com/RacesDisplay.aspx?ItemName=Wayang
Wayangs	Shaman	Add one spell from the sorcerer/wizard spell list that isn’t on the shaman spell list to the list of spells the shaman knows. This spell must be at least 1 level below the highest spell level the shaman can cast and be of the illusion (shadow) subschool or have the darkness descriptor.	Blood of Shadows pg. 11	https://aonprd.com/RacesDisplay.aspx?ItemName=Wayang
Wayangs	Slayer	Add 1/4 to the studied target bonus on Bluff and Perception checks. When the slayer gains the stalker class feature, he also adds this amount to the studied target bonus on Stealth checks.	Blood of Shadows pg. 11	https://aonprd.com/RacesDisplay.aspx?ItemName=Wayang
Wayangs	Sorcerer	Add +1/2 point of damage to any illusion spells of the shadow subschool cast by the sorcerer.	Advanced Race Guide pg. 210	https://aonprd.com/RacesDisplay.aspx?ItemName=Wayang
Wayangs	Spiritualist	Add 1/4 to the number of rounds that the spiritualist’s incorporeal phantom can be out of sight and line of effect before being sent back to the Ethereal Plane.	Blood of Shadows pg. 11	https://aonprd.com/RacesDisplay.aspx?ItemName=Wayang
Wayangs	Summoner	Add +1 skill rank to the summoner’s eidolon.	Advanced Race Guide pg. 210	https://aonprd.com/RacesDisplay.aspx?ItemName=Wayang
Wayangs	Witch	Add one spell from the sorcerer/wizard spell list that isn’t on the witch spell list to the list of spells the witch knows. This spell must be at least 1 level below the highest spell level the witch can cast and be of the illusion (shadow) subschool or have the darkness descriptor.	Blood of Shadows pg. 11	https://aonprd.com/RacesDisplay.aspx?ItemName=Wayang
Wayangs	Wizard	Add one spell from the wizard spell list to the wizard’s spellbook. The spell must be an illusion spell of the shadow subschool or have the darkness descriptor.	Blood of Shadows pg. 11	https://aonprd.com/RacesDisplay.aspx?ItemName=Wayang
Wyrwood	Alchemist	Reduce the mental ability score penalty of the alchemist’s mutagens by 1/5 (minimum 0).	Heroes of Golarion pg. 6	https://aonprd.com/RacesDisplay.aspx?ItemName=Wyrwood
Wyrwood	Arcanist	Add 1/4 to the arcanist’s level for the spell resistance exploit.	Heroes of Golarion pg. 6	https://aonprd.com/RacesDisplay.aspx?ItemName=Wyrwood
Wyrwood	Cleric	Add 1/4 to the cleric’s caster level when casting spells or using abilities from the Law domain or one of its subdomains, or when casting spells with the lawful descriptor.	Heroes of Golarion pg. 6	https://aonprd.com/RacesDisplay.aspx?ItemName=Wyrwood
Wyrwood	Magus	Add 2 rounds to the duration of the magus’ arcane pool enhancements.	Heroes of Golarion pg. 6	https://aonprd.com/RacesDisplay.aspx?ItemName=Wyrwood
Wyrwood	Oracle	Add one spell known from the wizard’s evocation school spell list. This spell must be at least 1 level below the highest-level spell the oracle can cast. That spell is treated as 1 level higher unless it is also on the oracle spell list.	Heroes of Golarion pg. 6	https://aonprd.com/RacesDisplay.aspx?ItemName=Wyrwood
Wyrwood	Paladin	The paladin gains 1/4 of a bonus spell per day of the highest-level spell that the paladin can cast.	Heroes of Golarion pg. 6	https://aonprd.com/RacesDisplay.aspx?ItemName=Wyrwood
Wyrwood	Psychic	psychic gains 1/6 of a phrenic amplification.	Heroes of Golarion pg. 6	https://aonprd.com/RacesDisplay.aspx?ItemName=Wyrwood
Wyrwood	Rogue	The rogue gains 1/6 of a rogue talent.	Heroes of Golarion pg. 6	https://aonprd.com/RacesDisplay.aspx?ItemName=Wyrwood
Wyrwood	Slayer	The slayer gains 1/6 of a slayer talent.	Heroes of Golarion pg. 6	https://aonprd.com/RacesDisplay.aspx?ItemName=Wyrwood
Wyrwood	Wizard	The wizard gains 1/6 of a bonus item creation, metamagic, or spell mastery feat.	Heroes of Golarion pg. 6	https://aonprd.com/RacesDisplay.aspx?ItemName=Wyrwood
Wyvarans	Bloodrager	Add 1 to the bloodrager’s total rounds of bloodrage each day.	Legacy of Dragons pg. 18	https://aonprd.com/RacesDisplay.aspx?ItemName=Wyvaran
Wyvarans	Mesmerist	Add 1/4 to the mesmerist’s level for the purpose of determining the effect of mesmerist tricks.	Legacy of Dragons pg. 18	https://aonprd.com/RacesDisplay.aspx?ItemName=Wyvaran
Wyvarans	Oracle	Add 1/4 to the oracle’s level for the purpose of determining the effects of an oracle curse.	Legacy of Dragons pg. 18	https://aonprd.com/RacesDisplay.aspx?ItemName=Wyvaran
Wyvarans	Paladin	Add 1/2 to the paladin’s level when determining the effect of smite evil against evil-aligned dragons.	Legacy of Dragons pg. 18	https://aonprd.com/RacesDisplay.aspx?ItemName=Wyvaran
Wyvarans	Rogue	Add a +1/2 bonus to Stealth and Sleight of Hand checks to steal or hide objects.	Legacy of Dragons pg. 18	https://aonprd.com/RacesDisplay.aspx?ItemName=Wyvaran
Wyvarans	Sorcerer	Add a +1/2 bonus to the damage of spells or spell-like abilities that deal damage of the same energy type as the sorcerer’s draconic bloodline breath weapon.	Legacy of Dragons pg. 18	https://aonprd.com/RacesDisplay.aspx?ItemName=Wyvaran
